merger	4.889	8.946
merit	145.788	229.177
meritbas	4.328	5.87
meritless	2.164	2.935
meritori	6.492	8.805
merriam	4.328	5.87
mersey	2.492	4.403
mesh	6.752	9.784
mesmer	2.164	2.935
mesn	2.164	2.935
mesopotamia	2.164	2.935
messag	25.511	39.43
messeng	6.575	12.44
messr	23.074	35.712
met	171.466	295.168
metal	11.08	15.654
metallurg	2.164	2.935
metamorphosi	2.164	2.935
metan	2.164	2.935
metaphor	4.328	5.87
mete	13.57	20.546
meteorolog	2.164	2.935
meter	7.078	11.741
method	70.629	109.175
methodist	2.164	2.935
methodolog	15.826	24.067
meticul	4.328	5.87
metlo	4.588	6.849
metr	17.651	25.241
metro	11.159	16.436
metropolitan	6.831	10.566
mexico	2.164	2.935
mfmi	2.164	2.935
mhz	2.465	5.032
mia	221.896	376.201
mian	218.246	359.67
miangul	2.164	2.935
miankhel	50.812	71.421
mianwali	4.588	6.849
michael	2.164	2.935
michel	2.164	2.935
micro	6.492	8.805
microscop	2.164	2.935
microwav	2.164	2.935
mid	107.071	168.363
midday	2.164	2.935
middl	19.804	27.883
middlesex	2.164	2.935
midlevel	2.164	2.935
midst	2.164	2.935
midway	2.164	2.935
might	71.067	113.185
migrant	2.164	2.935
migrat	10.82	14.675
mile	13.244	18.589
mileag	4.588	6.849
mileston	4.328	5.87
milieu	4.328	5.87
milit	39.532	65.838
militar	27.927	47.054
militari	27.996	46.613
mill	85.319	161.367
millennium	4.328	5.87
millimetr	2.164	2.935
million	53.464	94.5
millon	2.492	4.403
millscma	4.328	5.87
milton	2.164	2.935
minaal	8.656	11.74
minaw	2.164	2.935
mind	101.03	164.415
mindset	2.164	2.935
mine	38.125	60.758
miner	14.044	23.677
minfal	2.465	5.032
mingora	2.424	3.914
minha	24.844	36.201
minhaj	6.752	9.784
minhajulquran	2.164	2.935
mini	185.525	385.018
minim	50.249	80.168
minimum	45.661	73.319
minis	176.562	363.373
minist	174.316	359.081
ministercabinet	2.164	2.935
ministerchief	2.164	2.935
ministerincharg	2.164	2.935
ministri	89.808	157.677
ministriesdivis	2.164	2.935
ministrydivis	2.492	4.403
ministryiesdivis	2.164	2.935
minnesota	4.328	5.87
minor	61.591	94.414
minoritiesth	2.164	2.935
minster	11.406	17.611
minto	9.217	14.816
minu	40.724	61.883
minut	33.384	49.652
minutia	2.164	2.935
mir	163.779	268.982
miracl	2.164	2.935
miraj	8.916	12.719
mirani	4.328	5.87
mirjat	11.34	16.633
mirpur	4.328	5.87
mirror	6.492	8.805
miryan	4.328	5.87
mirza	74.621	110.851
misappli	2.164	2.935
misapprehens	4.328	5.87
misappropri	16.075	24.753
misbah	2.164	2.935
misbehav	4.656	7.338
misbehavior	2.164	2.935
misbehaviour	2.164	2.935
misc	156.205	276.964
miscalcul	4.667	7.631
miscarriag	9.323	14.969
miscellan	46.414	78.97
mischief	24.324	34.243
misconceiv	33.826	49.898
misconcept	10.82	14.675
misconduct	21.246	36.495
misconstru	12.984	17.61
misconstruct	2.164	2.935
misdeclar	10.522	17.376
misdemeanour	2.164	2.935
misdirect	2.164	2.935
miser	13.244	18.589
miseri	2.164	2.935
misfeas	2.164	2.935
misgiv	6.82	10.273
mishkat	2.164	2.935
mishra	4.328	5.87
misinform	2.424	3.914
misinterpret	6.82	10.273
misl	13.524	22.647
mislead	13.548	21.361
mismanag	6.492	8.805
mismanagementforgeri	2.164	2.935
misplac	6.492	8.805
misra	2.164	2.935
misread	13.409	20.991
misrepresent	6.752	9.784
misril	2.164	2.935
miss	303.096	662.289
mission	135.918	235.978
misstat	2.465	5.032
mistak	41.698	66.465
mistaken	13.244	18.589
mistakenli	4.328	5.87
misto	6.492	8.805
mistri	2.434	5.137
mistrust	2.164	2.935
misunderstand	4.328	5.87
misunderstood	2.164	2.935
misus	37.055	57.53
mit	276.485	649.539
mitha	2.424	3.914
mitig	6.657	11.207
mitso	2.164	2.935
mittu	2.164	2.935
mix	27.415	41.386
mixtur	2.164	2.935
mld	16.297	26.068
mlj	2.164	2.935
mma	264.273	576.332
mna	13.832	21.036
mnv	4.588	6.849
moa	19.996	28.373
moach	2.424	3.914
moazzam	12.984	17.61
mob	38.049	64.416
mobarek	2.164	2.935
mobashir	4.629	7.967
mobeen	2.164	2.935
mobil	25.562	41.771
mobilink	2.424	3.914
mobprotestor	2.164	2.935
mobrul	2.164	2.935
mock	7.012	10.763
mockeri	2.424	3.914
modal	13.244	18.589
modaraba	2.164	2.935
mode	93.091	149.392
model	29.894	45.985
moder	34.591	54.441
modern	30.263	48.571
moderndaylif	2.164	2.935
modesti	2.164	2.935
modi	70.719	109.164
modif	68.555	106.229
modifi	50.215	76.552
modifyadd	2.164	2.935
modul	4.656	7.338
moeen	6.752	9.784
moeenuldin	2.164	2.935
mohal	4.848	7.828
moham	27.336	40.604
mohammad	26.488	37.178
mohammadan	2.164	2.935
mohammadia	2.164	2.935
mohammadmian	2.164	2.935
mohammedan	2.424	3.914
mohan	2.164	2.935
mohapatra	2.492	4.403
moharrirhead	2.164	2.935
mohd	2.164	2.935
mohind	4.328	5.87
mohmand	16.047	26.312
mohsin	16.33	27.64
mohtarama	4.629	7.967
mohtarma	2.492	4.403
mohtasib	2.424	3.914
mohtesham	2.164	2.935
mohur	2.164	2.935
mohyo	2.164	2.935
mohyuddin	2.164	2.935
moibnh	1.728	5.675
moidan	2.164	2.935
moin	2.164	2.935
moiz	4.328	5.87
mokhi	2.164	2.935
molass	2.221	5.451
mollah	2.164	2.935
moment	30.296	41.09
momentari	2.164	2.935
monarch	4.328	5.87
monarchi	2.164	2.935
monasteri	2.492	4.403
monet	13.843	21.329
monetari	13.832	21.036
money	67.943	113.941
moneysa	2.424	3.914
moni	94.755	174.328
monir	6.752	9.784
monitor	39.958	69.154
monk	2.424	3.914
monno	8.656	11.74
monnoo	6.492	8.805
monnoow	2.164	2.935
monopol	4.418	10.795
monopoli	4.551	10.722
monopolist	2.164	2.935
monsoon	2.424	3.914
montgomeri	4.328	5.87
month	167.032	280.232
monthli	18.565	29.645
montreal	2.164	2.935
moo	176.805	296.794
moon	11.08	15.654
moopil	2.164	2.935
moor	17.572	24.459
moosa	4.328	5.87
moot	28.912	41.092
mor	171.16	314.932
moral	42.795	74.112
moraleth	2.164	2.935
morbid	2.164	2.935
moreov	57.444	88.741
moreso	2.424	3.914
morgan	2.164	2.935
morn	10.82	14.675
moro	4.984	8.806
morri	2.164	2.935
morrow	4.588	6.849
mortal	4.654	7.827
mortar	2.164	2.935
mortem	6.82	10.273
mortgag	16.754	28.493
mortgage	4.89	10.11
mortgagor	2.434	5.137
mosam	2.164	2.935
mosqu	9.244	14.187
mostli	15.804	23.481
mother	30.635	50.892
motherland	2.164	2.935
motil	2.164	2.935
motion	15.736	22.992
motiv	44.097	71.438
moto	52.532	90.922
motor	19.9	39.122
motorcar	2.329	5.337
motorcycl	6.988	12.067
motorway	2.424	3.914
motu	66.184	109.796
moudoodi	2.164	2.935
moulvi	7.146	12.23
mount	216.052	389.791
mountain	2.164	2.935
mouth	4.588	6.849
mouza	4.926	9.54
mouzah	2.434	5.137
movabl	11.34	16.633
move	100.975	167.156
moveabl	11.408	17.122
movement	34.399	54.991
mover	2.164	2.935
movi	4.328	5.87
mozia	2.164	2.935
mpa	187.777	364.39
mpaspeci	2.164	2.935
mpdd	2.424	3.914
mpi	37.544	54.136
mpscalesmanag	2.164	2.935
mpsi	2.492	4.403
mqm	8.916	12.719
mra	93.274	164.465
mrabdul	6.82	10.273
mraftab	2.164	2.935
mrakdogar	4.328	5.87
mrakhtar	2.164	2.935
mramir	4.328	5.87
mrarif	2.164	2.935
mratta	2.424	3.914
mrejaz	7.148	11.741
mrfarooq	2.164	2.935
mrfiaz	2.164	2.935
mrghulam	2.164	2.935
mrhamid	6.985	12.675
mrhashmat	4.328	5.87
mrimran	2.164	2.935
mrimtiaz	2.164	2.935
mrishtiaq	2.164	2.935
mrjehanzeb	2.164	2.935
mrjustic	18.205	39.566
mrjutic	4.328	5.87
mrka	6.492	8.805
mrkayani	2.164	2.935
mrkhalid	4.588	6.849
mrkhan	2.164	2.935
mrkmasamdani	2.164	2.935
mrm	24.653	40.971
mrmakhdoom	6.492	8.805
mrmaqbool	11.34	16.633
mrmasood	4.328	5.87
mrmazafar	2.164	2.935
mrmehmood	2.164	2.935
mrmehr	7.144	12.719
mrmghani	2.164	2.935
mrmjafar	2.164	2.935
mrmsarwar	2.164	2.935
mrmshan	2.164	2.935
mrmskhattak	6.492	8.805
mrmsuhail	2.164	2.935
mrmuhammad	4.848	7.828
mrmuneeb	4.328	5.87
mrnisar	2.164	2.935
mrp	2.164	2.935
mrsardar	2.164	2.935
mrshakil	2.164	2.935
mrsmzafar	2.164	2.935
mrssafdar	2.164	2.935
mrsumaima	2.164	2.935
mrtariq	4.328	5.87
mrzulfiqar	2.424	3.914
mskhattak	8.656	11.74
msn	2.164	2.935
mst	238.156	432.902
mstfehmida	2.164	2.935
mubah	2.164	2.935
mubarik	13.504	19.568
mubashar	2.424	3.914
mubashir	4.848	7.828
mubeen	11.34	16.633
mubeenussalam	4.588	6.849
mubib	2.164	2.935
much	136.786	218.646
muchless	2.164	2.935
mud	43.149	64.867
mudasir	6.492	8.805
mudassar	13.244	18.589
mudassir	2.424	3.914
mudd	24.584	35.222
muddasar	6.492	8.805
muddassur	2.164	2.935
mudhoo	2.164	2.935
mufassil	2.492	4.403
muffasil	2.164	2.935
muffl	4.328	5.87
mufti	2.164	2.935
mughal	8.984	13.208
mugheri	4.328	5.87
muham	263.072	559.376
muhamad	2.164	2.935
muhamamd	2.164	2.935
muhammad	261.036	556.061
muhammadan	9.334	15.262
muhammadmian	2.164	2.935
muhammajd	2.164	2.935
muhammd	2.164	2.935
muhsin	4.848	7.828
mujahid	15.668	22.503
muje	18.133	27.535
mujeeb	18.158	27.395
mujeebur	11.08	15.654
mujeeburrehman	6.492	8.805
mujiburrehman	2.164	2.935
mujtaba	4.328	5.87
mukaramulhaq	2.164	2.935
mukh	38.661	60.824
mukhtar	25.417	42.235
mukhtiar	6.752	9.784
mukhtiarkar	4.588	6.849
mulazim	2.164	2.935
mulk	11.408	17.122
multan	68.721	106.067
multi	60.032	95.154
multidimension	4.328	5.87
multidisciplinari	2.424	3.914
multifacet	4.328	5.87
multiform	2.164	2.935
multilater	4.656	7.338
multilin	4.667	7.631
multimedia	2.164	2.935
multipl	38.713	60.616
multipli	6.492	8.805
multipurpos	2.164	2.935
multitud	2.164	2.935
mumbai	2.164	2.935
mumtaz	32.41	50.485
munarak	6.492	8.805
munareh	2.164	2.935
munawan	2.424	3.914
munawar	15.928	23.482
munawarussalam	4.848	7.828
mundan	2.164	2.935
muneer	4.328	5.87
munib	54.016	78.272
municip	30.114	53.109
munim	6.818	10.762
munir	69.709	104.736
munirurrehman	2.424	3.914
munsif	4.328	5.87
muqada	2.164	2.935
muqtadir	2.164	2.935
murad	11.788	20.001
murasallah	2.164	2.935
muratab	2.164	2.935
murder	42.834	83.441
mure	11.668	18.101
murmur	2.424	3.914
murre	8.7	16.814
mursalin	2.164	2.935
mursh	4.328	5.87
murshad	2.164	2.935
murtaza	23.164	36.787
musa	13.504	19.568
musaddaq	4.328	5.87
musaddiq	4.328	5.87
musarat	2.164	2.935
musarrat	2.164	2.935
museum	4.328	5.87
mushahid	2.164	2.935
musharaf	4.848	7.828
musharaff	2.424	3.914
musharraf	23.884	47.402
musharrif	2.164	2.935
mushir	75.656	107.622
mushraf	2.424	3.914
mushroom	9.244	14.187
mushtaq	32.828	58.381
mushtari	2.164	2.935
music	4.588	6.849
muslehuddin	2.164	2.935
muslim	50.647	92.475
mussarat	4.328	5.87
must	195.39	367.562
mustafa	40.974	63.04
mustafaregd	2.164	2.935
mustahab	2.164	2.935
musthaq	2.164	2.935
mutalahulhadith	2.424	3.914
mutandi	12.984	17.61
mutat	39.568	62.263
mutati	12.984	17.61
mutaza	2.164	2.935
muthtiarkar	2.164	2.935
mutil	2.164	2.935
muttahida	4.328	5.87
mutual	22.16	31.308
mutualreciproc	2.164	2.935
muzafar	2.164	2.935
muzaffar	8.656	11.74
muzaffargarh	6.492	8.805
muzammil	4.328	5.87
muzffar	2.164	2.935
myopic	2.164	2.935
mysor	2.164	2.935
mysteri	6.492	8.805
mystic	2.164	2.935
naac	2.164	2.935
naag	2.164	2.935
nab	191.506	339.13
nabah	2.164	2.935
nabi	20.062	29.351
nabila	2.164	2.935
nabl	146.919	235.827
nabor	2.164	2.935
nabrespond	2.164	2.935
nack	2.164	2.935
nadeem	34.563	53.127
nadia	25.384	40.31
nadir	6.492	8.805
nadra	13.625	25.977
nadu	2.424	3.914
naeem	28.978	42.07
naeema	2.164	2.935
naeemia	2.164	2.935
naeemuddin	2.164	2.935
naeemulhassan	2.164	2.935
naek	17.977	27.198
nafe	15.148	20.545
nafeer	4.328	5.87
nafeesulhassan	2.164	2.935
nafisa	2.164	2.935
nafu	2.164	2.935
nagan	2.164	2.935
nagar	8.916	12.719
naghmana	2.164	2.935
nagpur	2.424	3.914
nahe	4.654	7.827
nahra	6.492	8.805
naib	12.007	19.862
naik	4.667	7.631
nail	6.492	8.805
naila	4.328	5.87
naimat	2.164	2.935
naimuddin	2.164	2.935
naimur	2.164	2.935
nain	15.734	23.481
nair	6.492	8.805
najab	2.164	2.935
najaf	4.656	7.338
najamulhassan	2.164	2.935
najeeb	8.916	12.719
najeebud	6.492	8.805
najeebuddin	4.328	5.87
najeem	2.164	2.935
naji	2.4	5.218
najma	2.164	2.935
nake	2.164	2.935
nalc	6.752	9.784
nam	218.618	404.823
nama	15.38	26.199
namakk	4.328	5.87
namar	2.164	2.935
name	207.3	376.093
namelya	8.916	12.719
namelyi	2.424	3.914
namimur	2.164	2.935
namooserisalat	2.164	2.935
nankana	2.503	4.696
nannah	2.164	2.935
nao	2.151	5.504
naqshaband	2.424	3.914
naqvi	35.181	56.879
narain	8.916	12.719
narath	2.492	4.403
narathar	2.424	3.914
narayanganj	2.424	3.914
narcot	18.928	39.016
nargi	2.164	2.935
narindra	2.164	2.935
narja	2.164	2.935
narob	2.164	2.935
narottamda	2.164	2.935
narow	7.487	13.502
narr	58.624	90.239
narrat	38.46	60.371
narrow	24.132	33.753
narrowli	2.492	4.403
naryan	2.164	2.935
nasab	2.164	2.935
nasar	8.656	11.74
naseeb	6.752	9.784
naseebullah	4.588	6.849
naseem	24.458	35.71
naseer	57.632	81.694
naseerabadii	6.492	8.805
nasim	13.166	21.72
nasimur	2.05	5.561
nasimurrehman	2.116	5.525
nasir	60.973	97.646
nasira	2.164	2.935
nasirul	4.656	7.338
nasirullah	2.492	4.403
nasreen	4.857	9.686
nasrin	2.164	2.935
nasro	2.164	2.935
nasrullah	10.82	14.675
nassar	4.328	5.87
nat	257.594	537.617
nath	11.476	17.611
nation	161.254	325.906
nationalitycitizenship	2.492	4.403
nationalprovinci	2.164	2.935
nationwid	9.244	14.187
nativ	4.824	9.132
natur	204.009	362.903
naubahar	2.164	2.935
naught	10.82	14.675
nauman	4.328	5.87
naureen	2.164	2.935
nauseatingli	2.164	2.935
naushad	2.164	2.935
naushahro	4.328	5.87
naushahroferoz	2.164	2.935
nausher	11.08	15.654
naushero	8.656	11.74
nausheroferoz	6.492	8.805
naval	10.82	14.675
nave	31.402	45.984
naveeda	2.164	2.935
naveena	2.424	3.914
navi	18.136	28.21
navig	8.984	13.208
nawab	22.488	32.776
nawabzada	13.504	19.568
nawan	2.492	4.403
nawaz	123.34	207.374
nawazish	2.164	2.935
nay	56.784	78.268
nayab	2.164	2.935
nayyab	8.656	11.74
nayyar	36.788	49.895
naz	101.687	169.445
nazar	8.916	12.719
nazeer	11.08	15.654
nazeera	2.164	2.935
nazia	4.588	6.849
nazim	18.904	31.406
nazir	73.801	120.484
nazirulhasan	2.164	2.935
nazismur	2.164	2.935
nazmina	2.164	2.935
nazzar	2.164	2.935
nbp	13.572	20.057
nbpercentag	2.164	2.935
ncno	2.164	2.935
nco	193.476	391.054
ncrdp	2.492	4.403
ncsw	2.465	5.032
ndfc	2.492	4.403
near	56.597	84.68
nearbi	2.164	2.935
nearer	8.656	11.74
nearest	4.328	5.87
nearli	18.102	27.64
nebul	4.328	5.87
necess	221.057	389.31
necessari	212.875	369.747
necessarili	77.683	112.153
necessarya	2.164	2.935
necessaryth	2.424	3.914
necessarythat	2.164	2.935
necessit	17.9	25.927
neck	4.588	6.849
ned	22.808	35.712
need	187.804	311.38
needless	30.296	41.09
needlessli	2.164	2.935
needu	2.164	2.935
neelam	2.164	2.935
nefari	6.752	9.784
neg	99.855	155.618
negat	25.172	37.669
neglect	8.916	12.719
neglig	26.748	38.157
negoti	13.572	20.057
nehar	4.656	7.338
nehmat	2.492	4.403
nehru	4.564	8.153
neighbor	2.164	2.935
neighbour	4.656	7.338
neilson	2.164	2.935
neither	153.072	241.897
nek	2.424	3.914
nemo	41.676	65.258
nephew	2.492	4.403
nepot	4.982	9.295
nergesh	2.164	2.935
nero	4.328	5.87
nespak	2.164	2.935
net	125.221	215.273
netherland	2.164	2.935
netur	2.164	2.935
netwear	2.164	2.935
network	16.062	24.949
networkland	2.424	3.914
networth	2.164	2.935
neurosurgeon	2.164	2.935
neutral	9.255	14.48
neutralis	2.164	2.935
never	135.207	220.922
nevertheless	40.252	57.725
new	150.91	267.577
newli	15.736	22.992
newlydetect	2.164	2.935
newlyinsert	2.164	2.935
news	36.113	61.602
newspap	29.732	50.041
nexi	6.818	10.762
next	141.936	231.836
nexu	52.461	79.543
nexusconnect	4.588	6.849
ngo	31.792	50.086
nhmp	2.424	3.914
nhsm	2.164	2.935
nhsrc	4.588	6.849
niamat	2.164	2.935
niaz	40.334	61.244
niazi	31.418	48.525
nibaran	2.164	2.935
nic	114.291	195.578
nicaraguan	2.164	2.935
nice	4.328	5.87
nich	2.424	3.914
nicop	7.08	11.252
nicv	2.503	4.696
nicvd	2.424	3.914
nifaz	4.328	5.87
nighat	2.164	2.935
night	24.912	36.69
nightmar	2.164	2.935
nihal	2.164	2.935
nikah	6.988	12.067
nikahmarriag	4.328	5.87
nil	37.275	67.211
nile	4.588	6.849
nilnilnil	2.424	3.914
nimar	4.588	6.849
nimoo	2.164	2.935
nine	49.857	78.931
ninememb	2.164	2.935
nineteen	6.492	8.805
nineteenth	4.328	5.87
nineti	25.452	40.799
ninetynin	4.588	6.849
ninth	4.588	6.849
nippon	2.164	2.935
nirc	2.164	2.935
nirm	2.424	3.914
nisa	154.776	238.292
nisaai	2.164	2.935
nisar	140.607	212.612
nishat	2.164	2.935
nizakat	2.164	2.935
nizam	2.164	2.935
njcoulson	2.164	2.935
nlr	9.242	14.676
nmp	2.424	3.914
nmv	2.164	2.935
nobl	12.984	17.61
noblest	2.164	2.935
nobodi	17.312	23.48
noc	61.33	98.19
noconfid	2.492	4.403
nocpermiss	2.164	2.935
noi	24.991	37.472
noii	13.504	19.568
noiii	9.176	13.698
noisi	2.164	2.935
noiv	2.164	2.935
noman	2.164	2.935
nomenclatur	11.08	15.654
nomin	81.569	150.407
nomine	15.994	24.46
nomineerepres	4.328	5.87
nomo	6.948	12.719
non	220.39	389.179
nonaccredit	2.164	2.935
nonaccus	2.164	2.935
nonagricultur	2.424	3.914
nonapplic	4.328	5.87
nonavail	7.012	10.763
nonbail	4.588	6.849
noncitizen	2.49	4.892
noncognis	2.164	2.935
noncogniz	2.492	4.403
noncompetit	2.164	2.935
noncompli	26.986	43.374
nonconfirm	2.164	2.935
nonconvenien	2.424	3.914
noncoordin	2.164	2.935
noncreat	2.164	2.935
nondeclar	2.503	4.696
nondisclosur	11.183	21.44
nondiscrimin	2.164	2.935
none	102.478	155.356
nonelect	2.164	2.935
nonengin	2.164	2.935
nonent	4.328	5.87
nonentertain	2.164	2.935
nonest	6.492	8.805
nonetheless	20.516	30.331
nonexecut	2.164	2.935
nonexhaust	2.164	2.935
nonfil	2.164	2.935
nonfulfil	2.164	2.935
nonfunct	4.328	5.87
nongovernment	2.164	2.935
nongradu	4.588	6.849
nonhorizont	2.424	3.914
nonil	4.848	7.828
nonimpl	6.492	8.805
nonimplement	4.328	5.87
noninclus	2.164	2.935
noninterest	2.164	2.935
nonissu	6.492	8.805
nonjustici	2.424	3.914
nonlaps	2.164	2.935
nonlawgradu	2.164	2.935
nonmaintain	2.164	2.935
nonment	2.424	3.914
nonmuslim	13.244	18.589
nonobserv	2.164	2.935
nonobstant	13.312	19.078
nonobstin	2.164	2.935
nonoffici	4.656	7.338
nonpakistani	2.465	5.032
nonpanel	2.164	2.935
nonparti	4.588	6.849
nonpatrician	2.164	2.935
nonpay	20.105	29.98
nonpension	2.164	2.935
nonpract	4.848	7.828
nonpregn	2.164	2.935
nonproduct	6.492	8.805
nonprofit	2.164	2.935
nonproflig	4.656	7.338
nonprovis	4.328	5.87
nonread	4.629	7.967
nonrecognit	2.164	2.935
nonregistr	4.667	7.631
nonrenew	4.328	5.87
nonreproduct	2.164	2.935
nonresid	8.821	14.142
nonresidenti	2.164	2.935
nonsal	2.164	2.935
nonseri	2.164	2.935
nonstat	4.328	5.87
nonstatutori	2.164	2.935
nonsubmiss	2.424	3.914
nonsuit	11.148	16.143
nontax	4.328	5.87
nontransfer	2.164	2.935
nontranspar	2.424	3.914
nonvot	2.164	2.935
nonwaiv	2.164	2.935
noon	22.644	34.829
noonan	2.503	4.696
noor	55.383	80.365
noora	2.164	2.935
noori	8.656	11.74
noorul	8.656	11.74
noorulhaq	2.164	2.935
noorulwahab	2.164	2.935
noreen	2.492	4.403
norfolk	2.164	2.935
norm	64.999	101.656
normal	43.422	65.65
north	8.59	15.429
northern	4.262	9.559
northwestern	2.164	2.935
norway	4.588	6.849
norwegian	2.424	3.914
nose	2.424	3.914
noshaba	2.164	2.935
nosheen	2.164	2.935
nosherwani	2.164	2.935
noso	8.916	12.719
nosolc	2.164	2.935
nota	8.656	11.74
notabl	6.492	8.805
note	215.099	402.57
notei	2.424	3.914
noteii	2.164	2.935
noteworthi	12.984	17.61
noth	253.126	478.017
notic	243.334	414.641
noticeremind	2.164	2.935
notif	120.251	235.729
notifi	63.145	107.213
notion	24.471	35.514
notori	4.654	7.827
notr	6.492	8.805
notrev	4.328	5.87
notwithstand	98.683	161.877
noun	157.921	247.243
noureen	2.164	2.935
nousherwan	4.328	5.87
nousherwani	2.164	2.935
nova	8.982	13.697
novalti	4.328	5.87
novat	2.49	4.892
novel	4.328	5.87
novemb	55.683	84.714
novi	6.492	8.805
novic	2.164	2.935
noviii	2.164	2.935
nowaday	2.164	2.935
nowher	17.9	25.927
nowshera	6.492	8.805
noxiou	2.164	2.935
noxix	2.164	2.935
noxxv	2.164	2.935
nsbhindra	2.164	2.935
nsm	30.226	49.655
nswlr	2.424	3.914
nswlrc	2.164	2.935
ntd	22.748	33.755
ntf	10.82	14.675
nuclear	2.503	4.696
nugatori	6.82	10.273
nuisanc	4.588	6.849
null	56.416	85.511
nullif	13.301	21.105
nullifi	13.372	21.035
nullifydilut	2.164	2.935
nulliti	11.34	16.633
num	198.893	354.118
numan	2.164	2.935
number	173.338	300.515
numer	71.564	113.766
nur	47.621	77.231
nurs	4.916	8.317
nurtur	6.492	8.805
nusrat	18.514	32.55
nust	2.492	4.403
nut	55.623	81.742
nutri	4.667	7.631
nutrit	2.503	4.696
nutshel	10.82	14.675
nuzhat	4.598	8.072
nwd	2.424	3.914
nwfp	36.601	56.307
nwrdp	2.164	2.935
nzlr	4.328	5.87
nzsi	2.164	2.935
oak	4.328	5.87
oath	57.837	114.025
oathaffirm	2.424	3.914
obedi	18.431	28.178
obeis	2.164	2.935
oberio	6.492	8.805
obey	15.75	24.739
object	185.829	332.463
objection	6.752	9.784
objector	2.164	2.935
oblig	127.019	210.014
obligatori	15.736	22.992
obligor	2.164	2.935
obliqu	2.164	2.935
obliter	11.395	18.719
oblivi	17.572	24.459
oblivion	2.164	2.935
obnoxi	4.328	5.87
obscen	2.164	2.935
obscur	8.916	12.719
observ	199.266	367.793
obsolet	2.164	2.935
obstacl	4.328	5.87
obstant	20.821	33.166
obstruct	25.455	39.918
obstructembarrass	2.164	2.935
obtain	129.459	220.879
obviou	115.241	184.405
obvious	79.366	119.656
obviousthat	2.164	2.935
occas	70.491	109.798
occasion	4.328	5.87
occup	44.946	76.784
occupi	33.469	53.813
occur	85.273	148.013
occurr	34.983	73.374
ocean	6.492	8.805
oct	108.225	192.595
octaviu	2.424	3.914
octob	80.308	134.496
ocular	16.06	25.438
oder	41.083	63.246
odham	2.164	2.935
odiou	4.328	5.87
oecd	2.424	3.914
ofa	42.235	60.463
ofcours	2.164	2.935
ofd	4.328	5.87
offenc	91.45	193.327
offend	63.057	109.269
offenderconvict	2.164	2.935
offendernotwithstand	2.164	2.935
offens	15.668	22.503
offer	77.71	129.202
offersappl	2.164	2.935
offic	230.539	503.155
officebear	2.164	2.935
officerauthor	2.424	3.914
officercustom	2.492	4.403
officerdeputi	2.164	2.935
officerincharg	2.49	4.892
officersemploye	2.164	2.935
officersmemb	2.164	2.935
officersoffici	2.164	2.935
officersubject	2.164	2.935
offici	144.848	252.861
officialsoffic	2.424	3.914
officio	15.938	24.705
offset	4.588	6.849
offshoot	2.424	3.914
offshor	2.424	3.914
offwaiv	2.424	3.914
ofi	71.54	120.47
often	34.666	55.904
oftquot	6.492	8.805
oftus	2.164	2.935
ogra	61.387	112.511
ohchr	2.49	4.892
oil	53.137	83.554
oina	2.424	3.914
oino	2.503	4.696
okara	8.656	11.74
okla	2.164	2.935
ola	152.291	265.214
old	257.614	499.254
older	59.101	103.379
oldest	4.328	5.87
oligarch	2.164	2.935
oliv	4.328	5.87
olson	2.164	2.935
omair	4.328	5.87
omar	18.239	27.688
ombudsman	15.592	27.128
ombudsmen	2.424	3.914
omema	2.164	2.935
omer	10.82	14.675
omiss	71.484	115.159
omit	48.038	73.813
omni	14.56	26.884
omnibu	5.623	11.621
omnieasi	2.164	2.935
omnipot	2.164	2.935
ona	177.748	301.988
onc	271.719	596.923
one	278.025	624.772
onechild	2.424	3.914
onefifth	2.164	2.935
onefourth	4.328	5.87
onehalf	2.434	5.137
oner	70.594	109.58
oneself	6.752	9.784
onesid	2.424	3.914
onestep	2.164	2.935
onethird	11.148	16.143
ongo	19.746	28.617
onjob	2.164	2.935
onli	288.449	581.222
onlin	7.012	10.763
onlyth	2.164	2.935
onsit	2.164	2.935
onslaught	2.164	2.935
onst	231.073	601.156
onto	11.08	15.654
onu	20.062	29.351
onward	15.736	22.992
opal	6.492	8.805
open	166.752	271.809
openli	15.148	20.545
oper	232.884	466.592
operatefunct	2.164	2.935
operation	4.328	5.87
operatorhelp	2.424	3.914
opf	2.164	2.935
opiat	2.164	2.935
opin	147.419	255.317
opinion	142.054	244.598
opir	2.164	2.935
opium	6.988	12.067
opp	163.122	275.017
oppon	15.408	21.524
opportun	96.294	148.66
oppos	89.688	140.431
opposeth	2.164	2.935
opposit	27.84	44.767
oppress	15.736	22.992
opt	163.63	278.45
optim	2.424	3.914
optimum	2.164	2.935
option	49.579	77.09
orakzai	10.82	14.675
oral	63.315	107.061
orang	7.159	12.034
orangi	4.328	5.87
orar	53.95	86.628
orchard	2.492	4.403
ordain	15.747	23.285
order	297.614	710.234
orderact	4.328	5.87
orderi	7.012	10.763
orderinapp	2.164	2.935
orderinorigin	4.328	5.87
orderjudg	2.503	4.696
orderjudgementdecre	2.164	2.935
orderli	18.372	29.547
ordernotif	2.164	2.935
ordersact	2.492	4.403
orderschequ	2.164	2.935
ordersdecis	7.148	11.741
ordersheet	2.164	2.935
ordersjudg	2.164	2.935
orderslaw	2.164	2.935
ordersnotif	2.164	2.935
ordin	225.772	496.799
ordinancether	4.328	5.87
ordinari	103.59	173.364
ordinarili	36.139	53.615
